legacy_url,source_type,source_identity,wordpress_object_id,current_url,resolution,confidence,reason,classification,wp_type
,page,php:system/libs/CoreLibrary/GUI/ListPanel/Decorator/RowActionsTemplate.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/ListPanel/Decorator/Searcher.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/ListPanel/Decorator/SearcherTemplate.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/ListPanel/Decorator/Sorter.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/ListPanel/Decorator/SorterTemplate.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/ListPanel/Decorator/TemplateDecorator.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/ListPanel/ListPanel.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/ListPanel/Template.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/IO/FileApplication.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/IO/FileSaver.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/IO/FileViewer.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/IO/ImageFileApplication.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/IO/ImageFileViewer.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/LoginApplication.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Mailer.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/NestedException.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Objeto.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/PayFlow/Exception.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro/Result/Approved.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro/Result/Declined.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro/Transaction/RecurrentBilling.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro/Transaction.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/PayFlow.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/USAePay/Check.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/USAePay/CreditCard.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/USAePay/RecurrentBilling.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/USAePay/Result/Approved.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/USAePay/Result/Declined.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PaymentGateway/USAePay.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PayPalPro.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/PermissionStrategy.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/RestHTTP.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Security/Authentification.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Security/CaptchaSecurityImage.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Util/CountryISOCodes.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Util/Date.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Util/Email.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Util/FriendlyURL.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Util/HTML.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Util/Server.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Util/SocialNetwork.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Util/State/MXState.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Util/State/USState.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Util/State.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Util/String.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Util/USStates.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/ErrorHandler.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Exception.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/FileTester.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Address/CountryCode.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Address/ZipCode.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/AlwaysNotValid.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Date/YYYYMMDD.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Date.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Email.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Equal.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/FileUpload/Excel.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/FileUpload/FLV.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/FileUpload/Image.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/FileUpload/iPodM4V.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/FileUpload/MPG4.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/FileUpload/PDF.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/FileUpload/PPT.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/FileUpload/Word.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/NotEmpty.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/NotEqual.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Numeric/Between.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Numeric/Float.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Numeric/Integer.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Numeric/Unsigned.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedFloat.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedInteger.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/Numeric.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/RegEx.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/ReturnFalse.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/String/NoHTML.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test/String.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Test.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/Tester.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator/TestException.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Validator.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/Entity/Search/Result/Video.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/Entity/Util/VideoArray.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/Entity/Video.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Net/URL2.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/Adapter/Curl.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/Adapter/Mock.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/Adapter/Socket.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/Adapter.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/ConnectionException.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/CookieJar.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/Exception.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/LogicException.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/MessageException.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/MultipartBody.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/NotImplementedException.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/Observer/Log.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/Observer/UncompressingDownload.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/Response.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/SocketWrapper.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2/SOCKS5.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/HTTP/Request2.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/Nusoap/nusoap-respaldo.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/Nusoap/nusoap.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/Nusoap/nusoap0.7.3.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/common.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/dbase.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/fbsql.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/ibase.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/ifx.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/msql.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/mssql.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/mysql.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/mysqli.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/oci8.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/odbc.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/pgsql.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/sqlite.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/PEAR/DB/storage.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
