source_type,source_key,entity_group,reason,current_evidence,dependencies,related_human_decision,question_id,notes
product,sql:productos:35,puerta-y-fijos-louver.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puerta-y-fijos-louver.php: divergen ['category_id', 'db_image_ids']",,H2-D02b-EDITORIAL-MERGE:puerta-y-fijos-louver.php,Q03,Fusion editorial caso por caso.
product,sql:productos:36,fast-seal-high-performance-door.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo fast-seal-high-performance-door.php: divergen ['db_image_ids', 'db_pdf_ids', 'name']",,H2-D02b-EDITORIAL-MERGE:fast-seal-high-performance-door.php,Q03,Fusion editorial caso por caso.
product,sql:productos:39,rapida-apilable.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo rapida-apilable.php: divergen ['db_image_ids', 'db_pdf_ids', 'name']",,H2-D02b-EDITORIAL-MERGE:rapida-apilable.php,Q03,Fusion editorial caso por caso.
product,sql:productos:40,rolli-zip.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo rolli-zip.php: divergen ['db_image_ids', 'db_pdf_ids', 'name']",,H2-D02b-EDITORIAL-MERGE:rolli-zip.php,Q03,Fusion editorial caso por caso.
product,sql:productos:43,lift-master-mod-h.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo lift-master-mod-h.php: divergen ['brand_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:lift-master-mod-h.php,Q03,Fusion editorial caso por caso.
product,sql:productos:44,barreras-estacionamiento-moovi50rm.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo barreras-estacionamiento-moovi50rm.php: divergen ['brand_id', 'category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:barreras-estacionamiento-moovi50rm.php,Q03,Fusion editorial caso por caso.
product,sql:productos:47,p45-7-piston-hidraulico-para-puerta-abatible.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo p45-7-piston-hidraulico-para-puerta-abatible.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:p45-7-piston-hidraulico-para-puerta-abatible.php,Q03,Fusion editorial caso por caso.
product,sql:productos:48,lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php,Q03,Fusion editorial caso por caso.
product,sql:productos:49,icaro-smart.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo icaro-smart.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:icaro-smart.php,Q03,Fusion editorial caso por caso.
product,sql:productos:5,cortina-en-aluminio-serie-511-521.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-en-aluminio-serie-511-521.php: divergen ['db_image_ids', 'db_pdf_ids', 'name']",,H2-D02b-EDITORIAL-MERGE:cortina-en-aluminio-serie-511-521.php,Q03,Fusion editorial caso por caso.
product,sql:productos:51,labio-de-elevacion-mecanico-dockman.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo labio-de-elevacion-mecanico-dockman.php: divergen ['db_image_ids', 'db_pdf_ids', 'name']",,H2-D02b-EDITORIAL-MERGE:labio-de-elevacion-mecanico-dockman.php,Q03,Fusion editorial caso por caso.
product,sql:productos:54,cortina-plana.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-plana.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:cortina-plana.php,Q03,Fusion editorial caso por caso.
product,sql:productos:55,cortina-europea.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-europea.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:cortina-europea.php,Q03,Fusion editorial caso por caso.
product,sql:productos:57,puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php: divergen ['brand_id', 'db_image_ids', 'db_pdf_ids', 'name']",,H2-D02b-EDITORIAL-MERGE:puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php,Q03,Fusion editorial caso por caso.
product,sql:productos:6,coleccion-modern-steel.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo coleccion-modern-steel.php: divergen ['brand_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:coleccion-modern-steel.php,Q03,Fusion editorial caso por caso.
product,sql:productos:62,puerta-seccional-de-acero-thermacore-serie-592.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puerta-seccional-de-acero-thermacore-serie-592.php: divergen ['db_image_ids', 'db_pdf_ids', 'name']",,H2-D02b-EDITORIAL-MERGE:puerta-seccional-de-acero-thermacore-serie-592.php,Q03,Fusion editorial caso por caso.
product,sql:productos:76,icaro-smart.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo icaro-smart.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:icaro-smart.php,Q03,Fusion editorial caso por caso.
product,sql:productos:78,operador-para-perfilados-comerciales-sel.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo operador-para-perfilados-comerciales-sel.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:operador-para-perfilados-comerciales-sel.php,Q03,Fusion editorial caso por caso.
product,sql:productos:79,lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php,Q03,Fusion editorial caso por caso.
product,sql:productos:8,puerta-seccional-de-acero-thermacore-serie-592.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puerta-seccional-de-acero-thermacore-serie-592.php: divergen ['db_image_ids', 'db_pdf_ids', 'name']",,H2-D02b-EDITORIAL-MERGE:puerta-seccional-de-acero-thermacore-serie-592.php,Q03,Fusion editorial caso por caso.
product,sql:productos:80,p45-7-piston-hidraulico-para-puerta-abatible.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo p45-7-piston-hidraulico-para-puerta-abatible.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:p45-7-piston-hidraulico-para-puerta-abatible.php,Q03,Fusion editorial caso por caso.
product,sql:productos:81,lift-master-mod-h.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo lift-master-mod-h.php: divergen ['brand_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:lift-master-mod-h.php,Q03,Fusion editorial caso por caso.
product,sql:productos:84,operador-para-perfilados-comerciales-sel.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo operador-para-perfilados-comerciales-sel.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:operador-para-perfilados-comerciales-sel.php,Q03,Fusion editorial caso por caso.
product,sql:productos:88,cortina-en-aluminio-serie-511-521.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-en-aluminio-serie-511-521.php: divergen ['db_image_ids', 'db_pdf_ids', 'name']",,H2-D02b-EDITORIAL-MERGE:cortina-en-aluminio-serie-511-521.php,Q03,Fusion editorial caso por caso.
product,sql:productos:89,cortina-plana.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-plana.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:cortina-plana.php,Q03,Fusion editorial caso por caso.
product,sql:productos:90,cortina-europea.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-europea.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:cortina-europea.php,Q03,Fusion editorial caso por caso.
product,sql:productos:93,cortina-serie-600.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-serie-600.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:cortina-serie-600.php,Q03,Fusion editorial caso por caso.
product,sql:productos:96,cortinas-ventiladas-685.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortinas-ventiladas-685.php: divergen ['category_id', 'db_image_ids', 'db_pdf_ids']",,H2-D02b-EDITORIAL-MERGE:cortinas-ventiladas-685.php,Q03,Fusion editorial caso por caso.
static_product,static:1500-revolving-door.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:bix-al-antena-externa-433-mhz.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:com-programadores-digitales-y-rotativos.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:cross-3e.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:detector-de-masas-max-eagle.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:ditec-neos-y-neos.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:dod-automatizacion-compacto-y-potente-para-portones-seccionales-correderos-y-enrollables.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:dura-glide-20003000-puerta.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:fotoceldas.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:gol-transmisores-de-cuatro-canales.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:lab-4-fotocelulas-de-rayos-infrarrojos.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:lab-9-detectores-de-volumen-de-metal-loop.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:lan-4-sistema-de-teclado-con-combinacion-digital.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:lan-7-sistema-de-mando-de-proximidad-de-tarjetas-con-tecnologia-transponder.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:light-communication-system-lcs.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:luxo-robusto-e-incansable-para-servicios-intensivos-para-hojas-de-hasta-5-m.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:magic-fuerza-del-operador.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:pas-sensores-volumetricos.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:puerta-seccional-de-acero-thermacore-595-uso-pesado.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:qik-barreras-automaticas-de-hasta-58-m.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:retenedores-de-vehiculos-automatico.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:sector-puertas-rapidas-enrollables-de-sectores-intercambiables-y-contrapesos.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:sector-reset.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:sg-onixx-600.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:smart-puertas-rapidas-enrollables-de-sectores-intercambiables-con-motor-externo.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:sprint-automatizaciones-para-puertas-peatonales-pequenas-dimensiones.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:star1000-receptor-comercial.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:traffic.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:upper-up8e-barreras-automaticas-de-hasta-8-m.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:wel-aotmatizacion-de-puertas-peatonales-pequena-y-robusta.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
static_product,static:xel-5-selector-de-llave.php,static,R08_STATIC_ONLY_ENTITY,migration_status=SHOULD_MIGRATE; cat=UNKNOWN; brand=UNKNOWN; tambien_page=True,,H3c-STATIC-PRODUCT-ENTITY,Q04,Ficha estatica sin fila SQL; categoria y marca UNKNOWN.
media,asset:fichas/CMDC-0524SP-14-1.pdf,page:puerta-de-acero-acanalado-modelos-524.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-de-acero-acanalado-modelos-524.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/CMDC-3717-3718-11.pdf,page:energy-series-with-intellicore-37171-3-4.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:energy-series-with-intellicore-37171-3-4.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/Clopay-3720-07.pdf,page:energy-series-with-intellicore-3720-3724-3722.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:energy-series-with-intellicore-3720-3724-3722.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/Cortina-serie-610-620.pdf,page:cortina-serie-610.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:cortina-serie-610.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/Icaro-smart-AC-Aes.pdf,(unreferenced),R13_MEDIA_TYPE_UNSUPPORTED,usage_type=PDF_APPARENTLY_UNUSED; direct_refs=0,,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/Kelley-Hydraulic-Dock-Leveler-Brochure_web.pdf,page:rampas-de-anden-hidraulicas-kelley.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:rampas-de-anden-hidraulicas-kelley.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/StrongArm_HVR303_Brochure_Spanish.pdf,page:retenedor-de-vehiculos.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:retenedor-de-vehiculos.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/commercial-aluminum-door-systems-brochure.pdf,page:cortina-en-aluminio-serie-511-521.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:cortina-en-aluminio-serie-511-521.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/lisos.pdf,page:coleccion-modern-steel.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:coleccion-modern-steel.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/moovi50rm.pdf,page:barreras-estacionamiento-moovi50rm.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:barreras-estacionamiento-moovi50rm.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/puerta-424.pdf,page:puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/puerta-430.pdf,page:puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/puerta-521.pdf,page:puertas-seccionales-de-aluminio-521.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puertas-seccionales-de-aluminio-521.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/puerta-seccional-418.pdf,page:puerta-seccional-de-acero-perfiles-418.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-seccional-de-acero-perfiles-418.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/puerta-seccional-422.pdf,page:puerta-seccionabl-acero-perfiles-422-uso-pesado.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-seccionabl-acero-perfiles-422-uso-pesado.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/puerta-seccional-426.pdf,page:puertas-seccionales-de-acero-perfiles-426.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puertas-seccionales-de-acero-perfiles-426.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/puerta-seccional-432.pdf,page:puerta-seccional-de-acero-perfiles-432-uso-medio.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-seccional-de-acero-perfiles-432-uso-medio.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/puerta-thermacore-593.pdf,page:puerta-seccional-de-acero-thermacore-593-uso-medio.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-seccional-de-acero-thermacore-593-uso-medio.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/puerta-thermacore-594.pdf,page:puerta-seccional-de-acero-thermacore-594-uso-medio.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-seccional-de-acero-thermacore-594-uso-medio.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/puerta-thermacore-595.pdf,page:puerta-seccional-de-acero-thermacore-595-uso-pesado.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:puerta-seccional-de-acero-thermacore-595-uso-pesado.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/rhx-commercial-operator-brochure.pdf,page:operador-para-perfilados-comerciales-jst.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:operador-para-perfilados-comerciales-jst.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:fichas/rolling-steel-doors-610-620-brochure.pdf,page:cortina-serie-620.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:cortina-serie-620.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:https://www.youtube.com/embed/7K2zzhkH5EA?si=XKMl9Nda8Lxp4k9m,page:p45-7-piston-hidraulico-para-puerta-abatible.php,R13_MEDIA_TYPE_UNSUPPORTED,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:p45-7-piston-hidraulico-para-puerta-abatible.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:https://www.youtube.com/embed/HuAna9chMKQ?si=1tVHC3zKFMz_7dZ6,page:barreras-estacionamiento-moovi50rm.php,R13_MEDIA_TYPE_UNSUPPORTED,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:barreras-estacionamiento-moovi50rm.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:https://www.youtube.com/embed/nBnhyuFI108?si=qYAU4oiisGc36iw4,page:icaro-smart.php,R13_MEDIA_TYPE_UNSUPPORTED,PUBLIC_SOURCE desde 1 pagina(s) ['PRODUCT_PAGE'],page:icaro-smart.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:images/a416.png,page:puertas-seccionales-industriales.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['CATEGORY_PAGE'],page:puertas-seccionales-industriales.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
media,asset:images/demo-marketing-footer-dot.svg,page:footer.php,R09_MEDIA_OWNER_PENDING,PUBLIC_SOURCE desde 1 pagina(s) ['LEGACY_INTERNAL'],page:footer.php,H10-MEDIA-TYPE-POLICY,Q05,Tipo/limite/hash fuera de la politica del importador.
