product_id,product_name,php,name_exact,name_similarity,shared_image_hashes,shared_pdf_hashes,description_overlap,description_shingles,score,template
143,Labio de elevaciÃ³n mecÃ¡nico Dockman,rampas-de-anden-mecanicas.php,False,0.676,0,0,0.072,69,1.353,detalle-estatico
144,RETENEDOR DE VEHICULOS ( electrico) MOD HVR303 StrongArmâ„¢,retenedor-de-vehiculos.php,True,1.0,1,1,0.978,371,15,detalle-estatico
144,RETENEDOR DE VEHICULOS ( electrico) MOD HVR303 StrongArmâ„¢,retenedor-vehiculos-hvr303.php,False,0.705,0,0,1.0,371,5.41,detalle-estatico
144,RETENEDOR DE VEHICULOS ( electrico) MOD HVR303 StrongArmâ„¢,retenedores-de-vehiculos.php,False,0.571,1,0,0.0,371,4.143,listado-estatico
144,RETENEDOR DE VEHICULOS ( electrico) MOD HVR303 StrongArmâ„¢,equipos-y-accesorios-para-anden-de-carga.php,False,0.299,1,0,0.0,371,3.597,listado-estatico
144,RETENEDOR DE VEHICULOS ( electrico) MOD HVR303 StrongArmâ„¢,blue-giant.php,False,0.127,1,0,0.0,371,3.254,listado-marca
145,RETENEDOR DE VEHICULOS STAR4,star4-vehicle-restraint.php,True,1.0,1,1,0.969,129,15,detalle-estatico
145,RETENEDOR DE VEHICULOS STAR4,retenedores-de-vehiculos.php,False,0.846,1,0,0.0,129,4.692,listado-estatico
145,RETENEDOR DE VEHICULOS STAR4,kelley.php,False,0.118,1,0,0.0,129,3.235,listado-marca
145,RETENEDOR DE VEHICULOS STAR4,retenedor-de-vehiculos.php,False,0.88,0,0,0.0,129,1.76,detalle-estatico
145,RETENEDOR DE VEHICULOS STAR4,retenedores-de-vehiculos-automatico.php,False,0.794,0,0,0.008,129,1.587,detalle-estatico
146,RETENEDORES DE VEHICULOS AUTOMATICO STRONGARMâ„¢ HVR303,retenedor-vehiculos-hvr303.php,True,1.0,1,0,0.995,373,12,detalle-estatico
146,RETENEDORES DE VEHICULOS AUTOMATICO STRONGARMâ„¢ HVR303,retenedor-de-vehiculos.php,False,0.705,0,0,0.973,373,5.41,detalle-estatico
146,RETENEDORES DE VEHICULOS AUTOMATICO STRONGARMâ„¢ HVR303,retenedores-de-vehiculos.php,False,0.632,1,0,0.0,373,4.263,listado-estatico
146,RETENEDORES DE VEHICULOS AUTOMATICO STRONGARMâ„¢ HVR303,retenedores-de-vehiculos-automatico.php,False,0.835,0,0,0.0,373,1.67,detalle-estatico
146,RETENEDORES DE VEHICULOS AUTOMATICO STRONGARMâ„¢ HVR303,star4-vehicle-restraint.php,False,0.675,0,0,0.0,373,1.35,detalle-estatico
147,SHELTER ABRIGO ESTACIONARIO Blue Giant,shelter-abrigo-estacionario-blue-giant.php,True,1.0,1,2,1.0,205,18,detalle-estatico
147,SHELTER ABRIGO ESTACIONARIO Blue Giant,sellos-para-anden.php,False,0.291,1,0,0.0,205,3.582,listado-estatico
148,SELLOS PARA ANDEN â€“ SHELTER DE SOPORTE FLEXIBLE,sellos-para-anden-shelter-de-soporte-flexible.php,True,1.0,1,0,1.0,100,12,detalle-estatico
148,SELLOS PARA ANDEN â€“ SHELTER DE SOPORTE FLEXIBLE,sellos-para-anden.php,False,0.548,1,0,0.0,100,4.097,listado-estatico
149,Sellos de AndÃ©n,sellos-de-anden.php,True,1.0,3,1,1.0,374,18,detalle-estatico
149,Sellos de AndÃ©n,sellos-para-anden.php,False,0.812,1,0,0.0,374,4.625,listado-estatico
149,Sellos de AndÃ©n,equipos-y-accesorios-para-anden-de-carga.php,False,0.4,1,0,0.0,374,3.8,listado-estatico
149,Sellos de AndÃ©n,dockman.php,False,0.273,1,0,0.0,374,3.545,listado-marca
150,Sellos Nacionales,sellos-nacionales.php,True,1.0,4,1,0.467,276,16,detalle-estatico
150,Sellos Nacionales,sellos-para-anden.php,False,0.529,1,0,0.0,276,4.059,listado-estatico
