source_namespace,source_key,legacy_id,legacy_file,legacy_url,source_classification,wordpress_object_type,wordpress_internal_name,target_candidate_key,proposed_action,decision_status,execution_approved,confidence,source_hash,evidence,notes
url,url:https://puertasyserviciosindustriales.com/144/producto/retenedor-de-vehiculos-(-electrico)-mod-hvr303-strongarma„¢/,,productos.php,https://puertasyserviciosindustriales.com/144/producto/retenedor-de-vehiculos-(-electrico)-mod-hvr303-strongarma„¢/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,573973647bc3d9eea4fca9754b603d60d60321691618b924057c698a3eda01ef,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/144/producto/retenedor-de-vehiculos-(-electrico)-mod-hvr303-strongarma„¢/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/145/producto/retenedor-de-vehiculos-star4/,,productos.php,https://puertasyserviciosindustriales.com/145/producto/retenedor-de-vehiculos-star4/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,6c6298fa68f6502480a87419f7cdd93f5d4b5726d0150ae118f12e2e8878ca80,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/145/producto/retenedor-de-vehiculos-star4/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/146/producto/retenedores-de-vehiculos-automatico-strongarma„¢-hvr303/,,productos.php,https://puertasyserviciosindustriales.com/146/producto/retenedores-de-vehiculos-automatico-strongarma„¢-hvr303/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,2cc326dff6606c8888eb2eda8feda03ae1d4214dac91ef078ef8202b3eb2d252,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/146/producto/retenedores-de-vehiculos-automatico-strongarma„¢-hvr303/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/147/producto/shelter-abrigo-estacionario-blue-giant/,,productos.php,https://puertasyserviciosindustriales.com/147/producto/shelter-abrigo-estacionario-blue-giant/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,ecbae8869d9831474b3dc6038f4bbfe6a867fa974d127b22cd8efc48ff491874,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/147/producto/shelter-abrigo-estacionario-blue-giant/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/148/producto/sellos-para-anden-a€“-shelter-de-soporte-flexible/,,productos.php,https://puertasyserviciosindustriales.com/148/producto/sellos-para-anden-a€“-shelter-de-soporte-flexible/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,1294842b39f7675c3bd00fe7aeaa08c98e9091ee95ead48646e14c1804ee533d,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/148/producto/sellos-para-anden-a€“-shelter-de-soporte-flexible/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/149/producto/sellos-de-anda©n/,,productos.php,https://puertasyserviciosindustriales.com/149/producto/sellos-de-anda©n/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,ac62d6fb59928a4a2ec1a792f71addcdb05e85c34626a2f4d814106cecec3f32,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/149/producto/sellos-de-anda©n/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/150/producto/sellos-nacionales/,,productos.php,https://puertasyserviciosindustriales.com/150/producto/sellos-nacionales/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,5368ab59ca241fc24c625326019b835e55474f10e6eb38275e4955c1eaa2c145,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/150/producto/sellos-nacionales/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/151/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/151/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,9049b226bd4f09d7fb0576984ee9ce3e1f4c717916c256c7e766a30ea06c8917,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/151/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/152/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/152/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,560f1dbbbcf8b1fabe1606208d4f03e20d026453effc9aed99539fb88885ff9b,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/152/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/153/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/153/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,c6dbea55d27044b8e25c91fdc7c8f3c851b3471056b4154e3a5f14cc68129300,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/153/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/154/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/154/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,27b402301d902be47f79c52703b8507e6d4f5b8deb3611b7a1f3b44c64731a35,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/154/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/155/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/155/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,666058af5854be459a0d853077eb8d3c3a0557a8ab51c45feac4569782ef1c6d,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/155/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/156/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/156/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,863aa53dbb254fce0d12a0011a95ddc39760c3216e0b6f90bec8c382afc08d20,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/156/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/157/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/157/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,d3445e032fad5f1a0127969a96fc39c91c428692e09a0199045a1617454a4cc8,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/157/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/158/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/158/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,061489ae2418727aabd3a2d7ae20a97bd5a36630e08e6b4e3902b637183a3fa2,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/158/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/159/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/159/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,8e6e73d78bb2265410d9aabcfab00fa3f14667cd753566648779a698bd656f88,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/159/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/160/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/160/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,db2cc18a521e53d188e0a6232182bea7fa3e9a352ed0889c33375909f5b1b0a6,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/160/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/161/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/161/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,bbd4ec0177d88b7fb35fe7538c0f67cd57515272e3445904930c0a12375c98b8,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/161/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/162/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/162/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,cac48dbd4d65977c1cdfba773a98ed425864cef928b54460e889bb6840c252d3,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/162/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/163/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/163/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,831072b3ccbc0e8b458f5e55bfc155c539f04d3709cecdd40b5ea87e610e99df,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/163/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/164/producto/sintitulo/,,productos.php,https://puertasyserviciosindustriales.com/164/producto/sintitulo/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,fcdc7ada09f56d1c9845d0fe928f8103b667db4fe3206fe7d20614c9e7100c7f,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/164/producto/sintitulo/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/165/producto/prueba/,,productos.php,https://puertasyserviciosindustriales.com/165/producto/prueba/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,897a57aff7b7fbc8001632da9ca699515640c53fd0890b069d9288e4430e22ee,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/165/producto/prueba/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/1/industrial/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/1/industrial/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,ef561b098df0de71fa67f10d91605271ca78ef6aaa8e2471ecd2166bc9d96af9,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/1/industrial/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/2/comercial/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/2/comercial/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,8b4a4057dde418dcbd8eff3c03c7710591f9c4776f4be916f7c7fb6796127d3c,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/2/comercial/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/3/equipos-y-accesorios-para-anden-de-carga/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/3/equipos-y-accesorios-para-anden-de-carga/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,39f97470d3071456d604836fdbc8c7659d73bca9d5f603685f5d4429939eaf8b,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/3/equipos-y-accesorios-para-anden-de-carga/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/4/puertas-peatonales-de-salida-de-emergencia/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/4/puertas-peatonales-de-salida-de-emergencia/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,f40727ad1d9d8100bccaacd2800e358de203b75cb1b089c26eb4865c2253b08f,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/4/puertas-peatonales-de-salida-de-emergencia/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/5/puertas-peatonales-contra-incendio-contra-explosia³n-y-blindadas/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/5/puertas-peatonales-contra-incendio-contra-explosia³n-y-blindadas/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,ab88ed6ac0e2f205ab92463a78c510c262410f233e9a9443c3f1c25bbd54d727,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/5/puertas-peatonales-contra-incendio-contra-explosia³n-y-blindadas/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/5/categoria/puertas-peatonales-contra-incendio-contra-explosia³n-y-blindadas/,,categorias.php,https://puertasyserviciosindustriales.com/5/categoria/puertas-peatonales-contra-incendio-contra-explosia³n-y-blindadas/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,044b3a3c0b28075b33a87581a4f10e262cec5e02f47b78bfd6395b1382ee6434,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/5/categoria/puertas-peatonales-contra-incendio-contra-explosia³n-y-blindadas/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/6/puertas-peatonales-para-hospitales/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/6/puertas-peatonales-para-hospitales/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,e683df02a52f62cdefcfa758bc258ca4a1f1e4af91a41371a7a23e60719db4f6,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/6/puertas-peatonales-para-hospitales/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/7/residenciales/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/7/residenciales/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,400c57daed2c573f547f493bfdd868d560ae19658ccf3b96456c05673b5baf34,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/7/residenciales/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/8/puertas-seccionales/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/8/puertas-seccionales/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,45690670e595109e2ce52e9a67884132f0185a59467fa03ddcaefd3c2cb51124,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/8/puertas-seccionales/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/9/fraccionamientos-y-condominios/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/9/fraccionamientos-y-condominios/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,5c5ae9cd8b1c6e85d85c701b0c655aaa81f09ad9050e50f4046ce1337677077b,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/9/fraccionamientos-y-condominios/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/10/rampa-niveladora/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/10/rampa-niveladora/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,c0f21f81e1cb3bb62af7aa19dea0865bab5ba656ba88bbc24e41ae070c4e7aaf,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/10/rampa-niveladora/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/11/operadores-para-puerta-corrediza/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/11/operadores-para-puerta-corrediza/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,d2dfd1bb42549b47432635d01261bb165972ea1009cb6cca6a0a6098975088ca,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/11/operadores-para-puerta-corrediza/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/12/operadores-para-puerta-abatible/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/12/operadores-para-puerta-abatible/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,1fc73129fb774dfa9f558b88bb30d2a2f4528ce3d6dad15080d7660fa39b0bde,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/12/operadores-para-puerta-abatible/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/13/operadores-para-puertas-seccionales-y-cortinas-enrollables/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/13/operadores-para-puertas-seccionales-y-cortinas-enrollables/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,fb965150c609ceae591f724efdc190f23b41a38fba08107f369cfc3c70a626c5,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/13/operadores-para-puertas-seccionales-y-cortinas-enrollables/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/14/cortinas-enrollables/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/14/cortinas-enrollables/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,fa91acd50417e958c92deb7bc01d02dd92451d41ad53831eb7341757a663d627,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/14/cortinas-enrollables/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/16/tiras-pla¡sticas/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/16/tiras-pla¡sticas/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,6191f2d10d9f3c2cec49b982385a2bf4660e90b4acbc8013068cfb7dbff21aa7,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/16/tiras-pla¡sticas/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/17/puertas-ra¡pidas/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/17/puertas-ra¡pidas/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,98ed0b506c7c51a9dd49202854519a513ac73b54478bb89371c5ebaadeab08ca,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/17/puertas-ra¡pidas/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/18/estacionamientos/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/18/estacionamientos/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,1b8db931c56f9029a247eb5a104aa0bc0620f163524dba2b104aa516a323faca,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/18/estacionamientos/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/19/centros-comerciales-y-hoteles/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/19/centros-comerciales-y-hoteles/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,6904edec9ac70a95cbd1f38fa6cffea16f98039cf30bb2b13777a25eecf89675,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/19/centros-comerciales-y-hoteles/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/20/accesorios-y-dispositivos-de-control-de-acceso-y-seguridad/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/20/accesorios-y-dispositivos-de-control-de-acceso-y-seguridad/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,8170949b3afcf65860c92a2419c1fb197f3e0728c8d8b94654fce20261c1e47f,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/20/accesorios-y-dispositivos-de-control-de-acceso-y-seguridad/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/21/labio-de-elevacia³n-para-anden-de-carga/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/21/labio-de-elevacia³n-para-anden-de-carga/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,84043330cd29796fbb4dc95906097634be0ce94b149be3480434f6f57c6d7134,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/21/labio-de-elevacia³n-para-anden-de-carga/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/22/retenedores-de-vehiculos/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/22/retenedores-de-vehiculos/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,3472937b36a9b8c8228833450c3543bad72849f16860e6f2a0265b51b8d9d362,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/22/retenedores-de-vehiculos/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/23/sellos-para-anden/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/23/sellos-para-anden/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,33e72d6ef7d1bb2894547c8644f5df987afb35692ce90e4fbcf2f9f000a0798c,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/23/sellos-para-anden/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/24/semaforos-y-sea±alizaciones-para-anden/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/24/semaforos-y-sea±alizaciones-para-anden/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,3f40f53d260bf250ee1ee42b9fe01855903579604c64cb757044b52870a33572,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/24/semaforos-y-sea±alizaciones-para-anden/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/25/bumpers-semaforos-y-cepillos-para-rampa-niveladora/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/25/bumpers-semaforos-y-cepillos-para-rampa-niveladora/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,5eba0ec558352338aaa62707b186f75d9b84aa674e35dcddc79bdd3608294fb6,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/25/bumpers-semaforos-y-cepillos-para-rampa-niveladora/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
url,url:https://puertasyserviciosindustriales.com/productos/categoria/26/puertas-contra-incendio/,,productos.php,https://puertasyserviciosindustriales.com/productos/categoria/26/puertas-contra-incendio/,DATABASE_DERIVED,Route plan,psi_route_registry,,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,58796403cecba832581d93e3f48f80941d9b98477da70daaddb9f486262b3f6e,docs/seo/url-master.csv#https://puertasyserviciosindustriales.com/productos/categoria/26/puertas-contra-incendio/,No executable redirect. Source strategy INVESTIGATE; patterns not URLs; map content and verify HTTP before activating.
