source_type,source_key,rule_id,old_action,new_action,evidence,result
media,asset:system/backoffice/includes/bootstrap/fonts/glyphicons-halflings-regular.svg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/bootstrap/fonts/glyphicons-halflings-regular.svg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/bootstrap/fonts/glyphicons-halflings-regular.ttf,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/bootstrap/fonts/glyphicons-halflings-regular.ttf bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/bootstrap/fonts/glyphicons-halflings-regular.woff,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/bootstrap/fonts/glyphicons-halflings-regular.woff bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/bootstrap/fonts/glyphicons-halflings-regular.woff2,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/bootstrap/fonts/glyphicons-halflings-regular.woff2 bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/avatar.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/avatar.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/avatar04.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/avatar04.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/avatar2.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/avatar2.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/avatar3.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/avatar3.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/avatar5.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/avatar5.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/boxed-bg.jpg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/boxed-bg.jpg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/boxed-bg.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/boxed-bg.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/credit/american-express.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/credit/american-express.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/credit/cirrus.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/credit/cirrus.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/credit/mastercard.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/credit/mastercard.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/credit/mestro.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/credit/mestro.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/credit/paypal.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/credit/paypal.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/credit/paypal2.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/credit/paypal2.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/credit/visa.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/credit/visa.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/default-50x50.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/default-50x50.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/icons.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/icons.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/photo1.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/photo1.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/photo2.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/photo2.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/photo3.jpg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/photo3.jpg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/photo4.jpg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/photo4.jpg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/user1-128x128.jpg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/user1-128x128.jpg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/user2-160x160.jpg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/user2-160x160.jpg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/user3-128x128.jpg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/user3-128x128.jpg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/user4-128x128.jpg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/user4-128x128.jpg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/user5-128x128.jpg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/user5-128x128.jpg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/user6-128x128.jpg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/user6-128x128.jpg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/user7-128x128.jpg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/user7-128x128.jpg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/dist/img/user8-128x128.jpg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/dist/img/user8-128x128.jpg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/about/dialogs/hidpi/logo_ckeditor.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/about/dialogs/hidpi/logo_ckeditor.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/about/dialogs/logo_ckeditor.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/about/dialogs/logo_ckeditor.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/fakeobjects/images/spacer.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/fakeobjects/images/spacer.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/icons.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/icons.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/icons_hidpi.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/icons_hidpi.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/image/images/noimage.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/image/images/noimage.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/hidpi/justifyblock.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/hidpi/justifyblock.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/hidpi/justifycenter.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/hidpi/justifycenter.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/hidpi/justifyleft.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/hidpi/justifyleft.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/hidpi/justifyright.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/hidpi/justifyright.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/justifyblock.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/justifyblock.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/justifycenter.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/justifycenter.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/justifyleft.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/justifyleft.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/justifyright.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/justify/icons/justifyright.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/link/images/anchor.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/link/images/anchor.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/link/images/hidpi/anchor.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/link/images/hidpi/anchor.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/magicline/images/hidpi/icon.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/magicline/images/hidpi/icon.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/plugins/magicline/images/icon.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/plugins/magicline/images/icon.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/skins/moono/icons.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/skins/moono/icons.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/skins/moono/icons_hidpi.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/skins/moono/icons_hidpi.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/skins/moono/images/arrow.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/skins/moono/images/arrow.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/skins/moono/images/close.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/skins/moono/images/close.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/skins/moono/images/hidpi/close.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/skins/moono/images/hidpi/close.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/skins/moono/images/hidpi/lock-open.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/skins/moono/images/hidpi/lock-open.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/skins/moono/images/hidpi/lock.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/skins/moono/images/hidpi/lock.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/skins/moono/images/hidpi/refresh.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/skins/moono/images/hidpi/refresh.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/skins/moono/images/lock-open.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/skins/moono/images/lock-open.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/skins/moono/images/lock.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/skins/moono/images/lock.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ckeditor/skins/moono/images/refresh.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ckeditor/skins/moono/images/refresh.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/colorpicker/img/alpha-horizontal.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/colorpicker/img/alpha-horizontal.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/colorpicker/img/alpha.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/colorpicker/img/alpha.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/colorpicker/img/hue-horizontal.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/colorpicker/img/hue-horizontal.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/colorpicker/img/hue.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/colorpicker/img/hue.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/colorpicker/img/saturation.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/colorpicker/img/saturation.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/AutoFill/images/filler.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/AutoFill/images/filler.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/ColReorder/images/insert.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/ColReorder/images/insert.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/Scroller/images/loading-background.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/Scroller/images/loading-background.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/collection.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/collection.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/collection_hover.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/collection_hover.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/copy.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/copy.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/copy_hover.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/copy_hover.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/csv.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/csv.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/csv_hover.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/csv_hover.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/pdf.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/pdf.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/pdf_hover.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/pdf_hover.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/print.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/print.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/print_hover.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/print_hover.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/xls.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/xls.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/xls_hover.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/extensions/TableTools/images/xls_hover.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/images/sort_asc.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/images/sort_asc.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/images/sort_asc_disabled.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/images/sort_asc_disabled.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/images/sort_both.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/images/sort_both.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/images/sort_desc.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/images/sort_desc.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/datatables/images/sort_desc_disabled.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/datatables/images/sort_desc_disabled.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/aero.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/aero.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/aero@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/aero@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/blue.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/blue.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/blue@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/blue@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/flat.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/flat.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/flat@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/flat@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/green.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/green.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/green@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/green@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/grey.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/grey.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/grey@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/grey@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/orange.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/orange.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/orange@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/orange@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/pink.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/pink.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/pink@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/pink@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/purple.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/purple.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/purple@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/purple@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/red.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/red.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/red@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/red@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/yellow.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/yellow.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/flat/yellow@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/flat/yellow@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/futurico/futurico.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/futurico/futurico.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/futurico/futurico@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/futurico/futurico@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/line/line.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/line/line.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/line/line@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/line/line@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/aero.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/aero.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/aero@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/aero@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/blue.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/blue.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/blue@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/blue@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/green.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/green.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/green@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/green@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/grey.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/grey.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/grey@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/grey@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/minimal.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/minimal.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/minimal@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/minimal@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/orange.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/orange.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/orange@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/orange@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/pink.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/pink.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/pink@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/pink@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/purple.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/purple.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/purple@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/purple@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/red.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/red.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/red@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/red@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/yellow.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/yellow.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/minimal/yellow@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/minimal/yellow@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/polaris/polaris.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/polaris/polaris.png bucket=system/backoffice",APPLIED
